blk_no,street,max_floor_lvl,year_completed,residential,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,bldg_contract_town,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,multigen_sold,studio_apartment_sold,1room_rental,2room_rental,3room_rental,other_room_rental,Address,latitude,longitude
359,ADMIRALTY DR,16,1999,Y,N,N,N,N,N,SB,113,0,0,0,60,29,24,0,0,0,0,0,0,359 ADMIRALTY DR,1.449708196,103.8158652
359,BT BATOK ST 31,4,1986,Y,Y,N,N,N,N,BB,27,0,0,18,9,0,0,0,0,0,0,0,0,359 BT BATOK ST 31,1.361343704,103.7512307
359,CLEMENTI AVE 2,12,1977,Y,N,N,Y,N,N,CL,88,0,0,0,88,0,0,0,0,0,0,0,0,359 CLEMENTI AVE 2,1.313492924,103.7698548
359,HOUGANG AVE 5,4,1991,Y,N,N,N,N,N,HG,20,0,0,0,11,9,0,0,0,0,0,0,0,359 HOUGANG AVE 5,1.369138888,103.8952644
359,TAMPINES ST 34,9,1994,Y,N,N,N,N,N,TAP,115,0,0,0,75,40,0,0,0,0,0,0,0,359 TAMPINES ST 34,1.355881693,103.9616385
359,WOODLANDS AVE 5,12,1995,Y,N,N,N,N,N,WL,56,0,0,0,0,0,56,0,0,0,0,0,0,359 WOODLANDS AVE 5,1.434063554,103.7840689
359,YISHUN RING RD,11,1988,Y,N,N,N,N,N,YS,60,0,0,0,0,0,60,0,0,0,0,0,0,359 YISHUN RING RD,1.427419194,103.8457022
359,YUNG AN RD,15,1994,Y,N,N,Y,N,N,JW,126,0,0,0,84,42,0,0,0,0,0,0,0,359 YUNG AN RD,1.336111403,103.721401
359A,ADMIRALTY DR,16,1999,Y,N,N,N,N,N,SB,113,0,0,0,32,55,26,0,0,0,0,0,0,359A ADMIRALTY DR,1.449663177,103.8155449
359A,TAMPINES ST 34,5,1994,N,N,N,N,Y,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0,359A TAMPINES ST 34,1.355433449,103.9614418
359B,ADMIRALTY DR,16,1999,Y,N,N,N,N,N,SB,113,0,0,0,32,55,26,0,0,0,0,0,0,359B ADMIRALTY DR,1.449632055,103.8150841
359C,ADMIRALTY DR,16,1999,Y,N,N,N,N,N,SB,115,0,0,0,33,56,26,0,0,0,0,0,0,359C ADMIRALTY DR,1.449124937,103.8147139
36,BEDOK STH AVE 2,16,1977,Y,N,N,N,N,N,BD,210,0,0,0,210,0,0,0,0,0,0,0,0,36 BEDOK STH AVE 2,1.321632997,103.9384413
36,BEO CRES,10,1963,Y,Y,N,N,N,N,BM,94,0,17,73,4,0,0,0,0,0,0,0,0,36 BEO CRES,1.288359771,103.8270569
36,CASSIA CRES,13,1980,Y,Y,N,N,N,N,GL,95,0,0,94,0,1,0,0,0,0,0,0,0,36 CASSIA CRES,1.309820509,103.8850722
36,CHAI CHEE AVE,14,1973,Y,Y,N,N,N,N,BD,121,0,0,119,0,2,0,0,0,0,0,0,0,36 CHAI CHEE AVE,1.325341025,103.9254354
36,CIRCUIT RD,16,1965,Y,Y,N,N,N,N,GL,140,0,0,112,28,0,0,0,0,0,0,0,0,36 CIRCUIT RD,1.329026079,103.8869308
36,EUNOS CRES,19,2005,Y,N,N,N,N,N,GL,104,0,0,35,52,17,0,0,0,0,0,0,0,36 EUNOS CRES,1.321171644,103.9017728
36,HOLLAND DR,3,2008,N,Y,N,Y,N,N,QT,0,0,0,0,0,0,0,0,0,0,0,0,0,36 HOLLAND DR,1.309229842,103.7926609
36,JLN RUMAH TINGGI,22,1998,Y,Y,N,N,N,N,BM,116,0,0,0,11,105,0,0,0,0,0,0,0,36 JLN RUMAH TINGGI,1.288494662,103.808777
36,LOR 5 TOA PAYOH,25,1996,Y,N,N,N,N,N,TP,144,0,0,0,72,72,0,0,0,0,0,0,0,36 LOR 5 TOA PAYOH,1.334821399,103.8552729
36,MARGARET DR,47,2021,Y,N,N,N,N,N,QT,162,0,0,84,39,39,0,0,0,0,0,0,0,36 MARGARET DR,1.297469003,103.8053799
36,MARSILING DR,25,1977,Y,N,N,N,N,N,WL,96,0,0,0,0,96,0,0,0,0,0,0,0,36 MARSILING DR,1.445323796,103.7721927
36,MOH GUAN TER,4,1949,Y,N,N,N,N,N,BM,16,0,0,16,0,0,0,0,0,0,0,0,0,36 MOH GUAN TER,1.284881937,103.8310424
36,TANGLIN HALT RD,10,1962,Y,N,N,N,N,N,QT,117,0,0,0,0,0,0,0,0,0,27,87,3,36 TANGLIN HALT RD,1.297292454,103.7982287
36,TEBAN GDNS RD,14,1976,Y,N,N,N,N,N,JE,104,0,0,96,0,8,0,0,0,0,0,0,0,36 TEBAN GDNS RD,1.319974503,103.7427392
36,TELOK BLANGAH RISE,1,1975,N,Y,Y,N,N,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,36 TELOK BLANGAH RISE,1.272607033,103.8220284
360,ADMIRALTY DR,1,2000,N,N,N,N,N,Y,SB,0,0,0,0,0,0,0,0,0,0,0,0,0,360 ADMIRALTY DR,1.449075342,103.8154741
360,BT BATOK ST 31,12,1985,Y,N,N,N,N,N,BB,110,0,0,66,44,0,0,0,0,0,0,0,0,360 BT BATOK ST 31,1.361067048,103.7506254
360,HOUGANG AVE 5,14,1991,Y,N,N,N,N,N,HG,52,0,0,0,0,52,0,0,0,0,0,0,0,360 HOUGANG AVE 5,1.369427156,103.8955517
360,TAMPINES ST 34,9,1994,Y,N,N,N,N,N,TAP,75,0,0,0,35,40,0,0,0,0,0,0,0,360 TAMPINES ST 34,1.355617565,103.9622579
360,WOODLANDS AVE 5,12,1995,Y,N,N,N,N,N,WL,56,0,0,0,0,0,56,0,0,0,0,0,0,360 WOODLANDS AVE 5,1.434047752,103.7845013
360,YISHUN RING RD,11,1988,Y,N,N,N,N,N,YS,60,0,0,0,0,0,60,0,0,0,0,0,0,360 YISHUN RING RD,1.427737475,103.8456859
360,YUNG AN RD,12,1994,Y,N,N,N,N,N,JW,92,0,0,0,70,22,0,0,0,0,0,0,0,360 YUNG AN RD,1.335803034,103.7209806
360A,ADMIRALTY DR,16,1999,Y,N,N,N,N,N,SB,85,0,0,0,57,28,0,0,0,0,0,0,0,360A ADMIRALTY DR,1.449203309,103.8158485
360B,ADMIRALTY DR,16,1999,Y,N,N,N,N,N,SB,111,0,0,0,30,55,26,0,0,0,0,0,0,360B ADMIRALTY DR,1.44873829,103.8152321
360C,ADMIRALTY DR,16,1999,Y,N,N,N,N,N,SB,115,0,0,0,33,56,26,0,0,0,0,0,0,360C ADMIRALTY DR,1.448674933,103.8146922
361,BT BATOK ST 31,12,1985,Y,N,N,Y,N,N,BB,110,0,0,66,44,0,0,0,0,0,0,0,0,361 BT BATOK ST 31,1.360733722,103.7509441
361,HOUGANG AVE 5,13,1991,Y,N,N,N,N,N,HG,106,0,0,0,64,42,0,0,0,0,0,0,0,361 HOUGANG AVE 5,1.369242268,103.8959704
361,SEMBAWANG CRES,4,2017,N,Y,N,N,Y,N,SB,0,0,0,0,0,0,0,0,0,0,0,0,0,361 SEMBAWANG CRES,1.446315068,103.8139368
361,TAMPINES ST 34,9,1994,Y,Y,N,N,N,N,TAP,96,0,0,0,64,32,0,0,0,0,0,0,0,361 TAMPINES ST 34,1.356044164,103.962576
361,WOODLANDS AVE 5,12,1995,Y,N,N,N,N,N,WL,56,0,0,0,0,0,56,0,0,0,0,0,0,361 WOODLANDS AVE 5,1.433906756,103.7848188
361,YISHUN RING RD,4,1987,Y,N,N,N,N,N,YS,20,0,0,0,0,0,20,0,0,0,0,0,0,361 YISHUN RING RD,1.428324759,103.8459083
361,YUNG AN RD,12,1994,Y,N,N,Y,N,N,JW,114,0,0,0,92,22,0,0,0,0,0,0,0,361 YUNG AN RD,1.335803545,103.7203137
361A,TAMPINES ST 34,1,1994,N,N,N,N,N,Y,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0,361A TAMPINES ST 34,1.356429476,103.9621873
362,BT BATOK ST 31,4,1985,Y,N,N,N,N,N,BB,22,0,0,0,0,0,22,0,0,0,0,0,0,362 BT BATOK ST 31,1.360919734,103.7499523
362,CLEMENTI AVE 2,12,1977,Y,N,N,N,N,N,CL,147,0,0,117,22,2,5,0,0,0,0,1,0,362 CLEMENTI AVE 2,1.312716928,103.7699026
362,HOUGANG AVE 5,16,1991,Y,N,N,N,N,N,HG,60,0,0,0,0,60,0,0,0,0,0,0,0,362 HOUGANG AVE 5,1.370009081,103.8960577
362,SEMBAWANG CRES,1,2018,N,N,N,Y,N,Y,SB,0,0,0,0,0,0,0,0,0,0,0,0,0,362 SEMBAWANG CRES,1.447477935,103.8140732
362,TAMPINES ST 34,9,1994,Y,N,N,Y,N,N,TAP,80,0,0,0,64,16,0,0,0,0,0,0,0,362 TAMPINES ST 34,1.356251228,103.9615766
362,WOODLANDS AVE 5,12,1995,Y,N,N,N,N,N,WL,56,0,0,0,0,0,56,0,0,0,0,0,0,362 WOODLANDS AVE 5,1.433734041,103.7852451
362,YISHUN RING RD,12,1987,Y,N,N,N,N,N,YS,110,0,0,66,44,0,0,0,0,0,0,0,0,362 YISHUN RING RD,1.428508539,103.8448942
362,YUNG AN RD,10,1994,Y,Y,N,N,N,N,JW,36,0,0,0,0,0,36,0,0,0,0,0,0,362 YUNG AN RD,1.336161553,103.7197834
362A,SEMBAWANG CRES,17,2018,Y,N,N,Y,N,N,SB,174,0,0,32,142,0,0,0,0,0,0,0,0,362A SEMBAWANG CRES,1.447194851,103.814008
362B,SEMBAWANG CRES,16,2018,Y,N,N,N,N,N,SB,150,0,60,30,60,0,0,0,0,0,0,0,0,362B SEMBAWANG CRES,1.446592571,103.8135408
362C,SEMBAWANG CRES,16,2018,Y,N,N,Y,N,N,SB,165,0,0,30,135,0,0,0,0,0,0,0,0,362C SEMBAWANG CRES,1.446683724,103.8132258
363,BT BATOK ST 31,12,1985,Y,N,N,N,N,N,BB,132,0,0,66,66,0,0,0,0,0,0,0,0,363 BT BATOK ST 31,1.361014444,103.7494473
363,CLEMENTI AVE 2,12,1977,Y,N,N,Y,N,N,CL,150,0,0,124,22,0,4,0,0,0,0,0,0,363 CLEMENTI AVE 2,1.312820683,103.768917
363,HOUGANG AVE 5,14,1991,Y,N,N,N,N,N,HG,114,0,0,0,54,60,0,0,0,0,0,0,0,363 HOUGANG AVE 5,1.369900384,103.8963935
363,SEMBAWANG CRES,1,2018,N,N,N,N,N,Y,SB,0,0,0,0,0,0,0,0,0,0,0,0,0,363 SEMBAWANG CRES,1.446051259,103.8130354
363,TAMPINES ST 34,10,1994,Y,N,N,N,N,N,TAP,72,0,0,0,54,18,0,0,0,0,0,0,0,363 TAMPINES ST 34,1.355520679,103.9608602
363,WOODLANDS AVE 5,11,1995,Y,N,N,Y,N,N,WL,90,0,0,0,60,30,0,0,0,0,0,0,0,363 WOODLANDS AVE 5,1.433928321,103.7859279
363,YISHUN RING RD,12,1987,Y,N,N,Y,N,N,YS,110,0,0,66,44,0,0,0,0,0,0,0,0,363 YISHUN RING RD,1.428904967,103.8452061
363,YUNG AN RD,10,1994,Y,N,N,N,N,N,JW,36,0,0,0,0,0,36,0,0,0,0,0,0,363 YUNG AN RD,1.33658939,103.7201863
363A,SEMBAWANG CRES,16,2017,Y,N,N,N,N,N,SB,179,0,135,14,30,0,0,0,0,0,0,0,0,363A SEMBAWANG CRES,1.445760166,103.8142677
363B,SEMBAWANG CRES,16,2017,Y,N,N,N,N,N,SB,180,0,135,15,30,0,0,0,0,0,0,0,0,363B SEMBAWANG CRES,1.445755907,103.813638
363C,SEMBAWANG CRES,16,2017,Y,N,N,N,N,N,SB,330,0,0,0,0,0,0,0,0,180,150,0,0,363C SEMBAWANG CRES,1.445652146,103.8128837
364,BT BATOK ST 31,12,1985,Y,N,N,Y,N,N,BB,110,0,0,66,44,0,0,0,0,0,0,0,0,364 BT BATOK ST 31,1.360664911,103.749321
364,CLEMENTI AVE 2,12,1977,Y,Y,N,Y,N,N,CL,153,0,0,130,22,0,1,0,0,0,0,0,0,364 CLEMENTI AVE 2,1.312406419,103.7687523
364,SEMBAWANG CRES,1,2018,N,N,N,N,N,Y,SB,0,0,0,0,0,0,0,0,0,0,0,0,0,364 SEMBAWANG CRES,1.444258102,103.8156371
364,TAMPINES ST 34,10,1995,Y,N,N,Y,N,N,TAP,117,0,0,0,72,45,0,0,0,0,0,0,0,364 TAMPINES ST 34,1.35693801,103.9598735
364,UPP SERANGOON RD,7,2016,N,N,N,Y,Y,N,HG,0,0,0,0,0,0,0,0,0,0,0,0,0,364 UPP SERANGOON RD,1.370095162,103.8972335
364,WOODLANDS AVE 5,11,1995,Y,N,N,Y,N,N,WL,80,0,0,0,50,30,0,0,0,0,0,0,0,364 WOODLANDS AVE 5,1.434078833,103.7867434
364,YISHUN RING RD,4,1987,Y,N,N,N,N,N,YS,20,0,0,0,0,0,20,0,0,0,0,0,0,364 YISHUN RING RD,1.429045941,103.8446216
364,YUNG AN RD,6,1993,N,N,N,N,Y,N,JW,0,0,0,0,0,0,0,0,0,0,0,0,0,364 YUNG AN RD,1.337141753,103.7204761
364A,SEMBAWANG CRES,16,2017,Y,N,N,N,N,N,SB,195,0,0,0,0,0,0,0,0,135,60,0,0,364A SEMBAWANG CRES,1.44449842,103.8156031
364A,TAMPINES ST 34,5,1995,N,N,N,N,Y,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0,364A TAMPINES ST 34,1.357354999,103.9593559
364A,UPP SERANGOON RD,16,2016,Y,N,N,N,N,N,HG,126,0,21,30,21,0,0,0,54,0,0,0,0,364A UPP SERANGOON RD,1.370608407,103.896776
364B,SEMBAWANG CRES,14,2017,Y,N,N,N,N,N,SB,117,0,0,0,0,0,0,0,0,39,78,0,0,364B SEMBAWANG CRES,1.444202523,103.8153312
364B,UPP SERANGOON RD,16,2016,Y,N,N,N,N,N,HG,126,0,22,30,21,0,0,0,53,0,0,0,0,364B UPP SERANGOON RD,1.370514348,103.8971327
365,BT BATOK ST 31,4,1985,Y,N,N,N,N,N,BB,16,0,0,0,16,0,0,0,0,0,0,0,0,365 BT BATOK ST 31,1.360871521,103.7486445
365,CLEMENTI AVE 2,12,1977,Y,N,N,Y,N,N,CL,154,0,0,132,22,0,0,0,0,0,0,0,0,365 CLEMENTI AVE 2,1.312299789,103.7699438
365,CORPORATION DR,10,1996,Y,Y,N,N,N,N,JW,81,0,0,0,45,36,0,0,0,0,0,0,0,365 CORPORATION DR,1.337725927,103.7201847
365,SEMBAWANG CRES,5,2017,N,Y,N,Y,Y,N,SB,0,0,0,0,0,0,0,0,0,0,0,0,0,365 SEMBAWANG CRES,1.444368326,103.8162639
365,TAMPINES ST 34,10,1995,Y,N,N,N,N,N,TAP,81,0,0,0,63,18,0,0,0,0,0,0,0,365 TAMPINES ST 34,1.35768612,103.9606207
365,UPP SERANGOON RD,1,2016,N,N,N,N,N,Y,HG,0,0,0,0,0,0,0,0,0,0,0,0,0,365 UPP SERANGOON RD,1.369555213,103.8972298
365,WOODLANDS AVE 5,11,1995,Y,N,N,Y,N,N,WL,80,0,0,0,50,30,0,0,0,0,0,0,0,365 WOODLANDS AVE 5,1.434318384,103.7876342
365,YISHUN RING RD,12,1987,Y,Y,N,N,N,N,YS,110,0,0,66,44,0,0,0,0,0,0,0,0,365 YISHUN RING RD,1.429247793,103.8451922
365A,SEMBAWANG CRES,16,2018,Y,N,N,Y,N,N,SB,150,0,90,30,30,0,0,0,0,0,0,0,0,365A SEMBAWANG CRES,1.444052814,103.8170277
365A,UPP SERANGOON RD,18,2016,Y,N,N,N,N,N,HG,128,0,0,32,96,0,0,0,0,0,0,0,0,365A UPP SERANGOON RD,1.3697156,103.8976244
365B,SEMBAWANG CRES,16,2018,Y,N,N,N,N,N,SB,90,0,0,0,90,0,0,0,0,0,0,0,0,365B SEMBAWANG CRES,1.443962864,103.8173619
365B,UPP SERANGOON RD,18,2016,Y,Y,N,Y,N,N,HG,128,0,0,32,96,0,0,0,0,0,0,0,0,365B UPP SERANGOON RD,1.36920419,103.8975129
365C,SEMBAWANG CRES,16,2018,Y,N,N,N,N,N,SB,152,0,0,26,126,0,0,0,0,0,0,0,0,365C SEMBAWANG CRES,1.443395787,103.8169869
365C,UPP SERANGOON RD,18,2016,Y,N,N,N,N,N,HG,128,0,0,32,96,0,0,0,0,0,0,0,0,365C UPP SERANGOON RD,1.369284513,103.8971346
365D,UPP SERANGOON RD,18,2016,Y,N,N,N,N,N,HG,96,0,0,32,64,0,0,0,0,0,0,0,0,365D UPP SERANGOON RD,1.369617218,103.8966128
366,BT BATOK ST 31,17,1985,Y,N,N,N,N,N,BB,80,0,0,0,0,0,80,0,0,0,0,0,0,366 BT BATOK ST 31,1.360364788,103.7489167
366,CLEMENTI AVE 2,22,2001,Y,N,N,Y,N,N,CL,168,0,0,42,0,0,0,0,0,84,42,0,0,366 CLEMENTI AVE 2,1.312549536,103.7716764
366,CORPORATION DR,10,1996,Y,N,N,N,N,N,JW,84,0,0,0,46,38,0,0,0,0,0,0,0,366 CORPORATION DR,1.337891083,103.7196814
366,SEMBAWANG CRES,1,2018,N,N,N,N,N,Y,SB,0,0,0,0,0,0,0,0,0,0,0,0,0,366 SEMBAWANG CRES,1.443952711,103.8166621
366,TAMPINES ST 34,10,1995,Y,N,N,N,N,N,TAP,99,0,0,0,54,45,0,0,0,0,0,0,0,366 TAMPINES ST 34,1.357617586,103.961379
366,WOODLANDS AVE 5,11,1995,Y,N,N,Y,N,N,WL,82,0,0,0,42,40,0,0,0,0,0,0,0,366 WOODLANDS AVE 5,1.433742402,103.7873817
366,YISHUN RING RD,12,1988,Y,N,N,Y,N,N,YS,88,0,0,0,48,40,0,0,0,0,0,0,0,366 YISHUN RING RD,1.428839245,103.8458099
366A,CLEMENTI AVE 2,1,2001,N,N,N,N,N,Y,CL,0,0,0,0,0,0,0,0,0,0,0,0,0,366A CLEMENTI AVE 2,1.312798913,103.7718401
366A,SEMBAWANG CRES,16,2018,Y,N,N,N,N,N,SB,168,0,108,30,30,0,0,0,0,0,0,0,0,366A SEMBAWANG CRES,1.443800507,103.816212
366A,TAMPINES ST 34,5,1995,N,N,N,N,Y,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0,366A TAMPINES ST 34,1.358150313,103.961033
366B,SEMBAWANG CRES,16,2018,Y,N,N,N,N,N,SB,140,0,80,30,30,0,0,0,0,0,0,0,0,366B SEMBAWANG CRES,1.44392168,103.8159575
367,BT BATOK ST 31,12,1985,Y,N,N,N,N,N,BB,110,0,0,66,44,0,0,0,0,0,0,0,0,367 BT BATOK ST 31,1.360332742,103.7496915
367,CLEMENTI AVE 2,22,2001,Y,N,N,Y,N,N,CL,168,0,1,42,0,0,0,0,0,84,41,0,0,367 CLEMENTI AVE 2,1.312940672,103.7716487
367,CORPORATION DR,10,1996,Y,N,N,N,N,N,JW,81,0,0,0,45,36,0,0,0,0,0,0,0,367 CORPORATION DR,1.337697823,103.7191457
367,TAMPINES ST 34,10,1995,Y,Y,N,N,N,N,TAP,144,0,0,0,108,36,0,0,0,0,0,0,0,367 TAMPINES ST 34,1.358619461,103.9607886
367,WOODLANDS AVE 5,11,1995,Y,N,N,N,N,N,WL,84,0,0,0,44,40,0,0,0,0,0,0,0,367 WOODLANDS AVE 5,1.433504242,103.7864961
367,YISHUN RING RD,12,1987,Y,N,N,Y,N,N,YS,132,0,0,0,74,58,0,0,0,0,0,0,0,367 YISHUN RING RD,1.429591948,103.8451215
367A,TAMPINES ST 34,10,1995,Y,N,N,N,N,N,TAP,81,0,0,0,54,27,0,0,0,0,0,0,0,367A TAMPINES ST 34,1.357702341,103.9599545
368,BT BATOK ST 31,12,1985,Y,N,N,Y,N,N,BB,132,0,0,66,66,0,0,0,0,0,0,0,0,368 BT BATOK ST 31,1.360381049,103.7509239
368,CORPORATION DR,10,1996,Y,Y,N,N,N,N,JW,90,0,0,0,54,36,0,0,0,0,0,0,0,368 CORPORATION DR,1.337470646,103.7197861
368,TAMPINES ST 34,10,1995,Y,N,N,N,N,N,TAP,123,0,0,0,69,54,0,0,0,0,0,0,0,368 TAMPINES ST 34,1.358474583,103.9612885
368,WOODLANDS AVE 1,12,1995,Y,Y,N,N,N,N,WL,88,0,0,0,44,44,0,0,0,0,0,0,0,368 WOODLANDS AVE 1,1.432942401,103.7867325
369,BT BATOK ST 31,12,1985,Y,Y,N,Y,N,N,BB,144,0,0,0,144,0,0,0,0,0,0,0,0,369 BT BATOK ST 31,1.36002946,103.7510723
369,TAMPINES ST 34,10,1995,Y,Y,N,N,N,N,TAP,96,0,0,0,78,18,0,0,0,0,0,0,0,369 TAMPINES ST 34,1.358699161,103.9602545
369,WOODLANDS AVE 1,12,1995,Y,N,N,Y,N,N,WL,88,0,0,0,55,33,0,0,0,0,0,0,0,369 WOODLANDS AVE 1,1.433436207,103.7874227
369,YUNG AN RD,10,1993,Y,N,N,N,N,N,JW,45,0,0,0,0,0,45,0,0,0,0,0,0,369 YUNG AN RD,1.336981611,103.7197722
37,BEDOK STH AVE 2,16,1977,Y,N,N,Y,N,N,BD,210,0,0,0,210,0,0,0,0,0,0,0,0,37 BEDOK STH AVE 2,1.321906636,103.9398472
37,CAMBRIDGE RD,15,1997,Y,N,N,N,N,N,KWN,70,0,0,0,42,28,0,0,0,0,0,0,0,37 CAMBRIDGE RD,1.316866481,103.8493636
37,CHAI CHEE AVE,14,1973,Y,Y,N,N,N,N,BD,121,0,0,119,0,2,0,0,0,0,0,0,0,37 CHAI CHEE AVE,1.325442004,103.9262076
37,CIRCUIT RD,16,1965,Y,Y,N,Y,N,N,GL,570,0,0,92,1,0,0,0,0,0,452,25,0,37 CIRCUIT RD,1.328177334,103.8864864
37,JLN RUMAH TINGGI,12,1963,Y,Y,N,N,N,N,BM,199,0,0,194,5,0,0,0,0,0,0,0,0,37 JLN RUMAH TINGGI,1.289229289,103.8091934
37,LIM LIAK ST,4,1949,Y,N,N,N,N,N,BM,24,0,0,24,0,0,0,0,0,0,0,0,0,37 LIM LIAK ST,1.285084465,103.8304936
37,LOR 5 TOA PAYOH,25,1996,Y,N,N,N,N,N,TP,144,0,0,0,72,72,0,0,0,0,0,0,0,37 LOR 5 TOA PAYOH,1.334526113,103.8559154
37,MARSILING DR,25,1976,Y,N,N,N,N,N,WL,96,0,0,0,0,96,0,0,0,0,0,0,0,37 MARSILING DR,1.445541762,103.7717092
37,MARGARET DR,47,2021,Y,N,N,N,N,N,QT,158,0,0,116,42,0,0,0,0,0,0,0,0,37 MARGARET DR,1.297724618,103.8056609
37,PINE LANE,4,2021,N,N,N,N,Y,N,GL,0,0,0,0,0,0,0,0,0,0,0,0,0,37 PINE LANE,1.310019317,103.8855481
37,SIN MING DR,1,1979,N,Y,N,N,N,N,BH,0,0,0,0,0,0,0,0,0,0,0,0,0,37 SIN MING DR,1.361613297,103.8378937
37,TANGLIN HALT RD,10,1962,Y,N,N,N,N,N,QT,118,0,0,0,0,0,0,0,0,0,28,88,2,37 TANGLIN HALT RD,1.297772317,103.7980171
37,TEBAN GDNS RD,5,1976,Y,Y,N,N,N,N,JE,40,0,0,40,0,0,0,0,0,0,0,0,0,37 TEBAN GDNS RD,1.320531436,103.7426522
37,TELOK BLANGAH RISE,25,1976,Y,N,N,N,N,N,BM,96,0,0,0,0,96,0,0,0,0,0,0,0,37 TELOK BLANGAH RISE,1.272672565,103.8228757
37A,C'WEALTH DR,1,2000,N,N,N,N,N,Y,QT,0,0,0,0,0,0,0,0,0,0,0,0,0,37A C'WEALTH DR,1.297761014,103.7977498
37A,CAMBRIDGE RD,5,1997,N,N,N,N,Y,N,KWN,0,0,0,0,0,0,0,0,0,0,0,0,0,37A CAMBRIDGE RD,1.316086817,103.8488005
37A,EUNOS RD 2,19,2023,Y,N,N,Y,N,N,GL,135,0,33,15,87,0,0,0,0,0,0,0,0,37A EUNOS RD 2,1.321708516,103.9016482
37A,JLN RUMAH TINGGI,6,1995,N,N,N,N,Y,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,37A JLN RUMAH TINGGI,1.289374465,103.8103459
37A,MARGARET DR,8,2021,N,N,N,N,Y,N,QT,0,0,0,0,0,0,0,0,0,0,0,0,0,37A MARGARET DR,1.297960614,103.8053687
37A,PINE LANE,18,2021,Y,N,N,N,N,N,GL,168,0,102,66,0,0,0,0,0,0,0,0,0,37A PINE LANE,1.309486863,103.8852466
37A,TEBAN GDNS RD,1,2008,N,N,Y,N,N,N,JE,0,0,0,0,0,0,0,0,0,0,0,0,0,37A TEBAN GDNS RD,1.320831093,103.7427481
37B,EUNOS RD 2,19,2023,Y,N,N,N,N,N,GL,117,0,0,0,117,0,0,0,0,0,0,0,0,37B EUNOS RD 2,1.321328943,103.9010589
37C,EUNOS RD 2,19,2023,Y,N,N,N,N,N,GL,126,0,0,0,126,0,0,0,0,0,0,0,0,37C EUNOS RD 2,1.321408568,103.9005063
370,BT BATOK ST 31,9,1985,Y,N,N,Y,N,N,BB,100,0,0,0,100,0,0,0,0,0,0,0,0,370 BT BATOK ST 31,1.359957417,103.7493073
370,HOUGANG ST 31,8,1998,Y,N,N,N,N,N,HG,85,0,0,0,70,15,0,0,0,0,0,0,0,370 HOUGANG ST 31,1.363820734,103.8895728
370,TAMPINES ST 34,10,1995,Y,N,N,N,N,N,TAP,93,0,0,0,75,18,0,0,0,0,0,0,0,370 TAMPINES ST 34,1.358038854,103.9596701
370,WOODLANDS AVE 1,12,1995,Y,N,N,N,N,N,WL,88,0,0,0,22,66,0,0,0,0,0,0,0,370 WOODLANDS AVE 1,1.432542705,103.7873877
370A,WOODLANDS AVE 1,1,1996,N,N,N,N,N,Y,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,370A WOODLANDS AVE 1,1.432684081,103.7870843
371,BT BATOK ST 31,4,1986,Y,Y,N,N,N,N,BB,26,0,0,16,10,0,0,0,0,0,0,0,0,371 BT BATOK ST 31,1.359259409,103.7506946
371,CLEMENTI AVE 4,12,1980,Y,N,N,N,N,N,CL,170,0,0,142,22,1,5,0,0,0,0,0,0,371 CLEMENTI AVE 4,1.320574657,103.7682119
371,HOUGANG ST 31,18,1998,Y,N,N,N,N,N,HG,128,0,0,0,60,66,2,0,0,0,0,0,0,371 HOUGANG ST 31,1.363603889,103.8900498
371,JURONG EAST ST 32,16,2013,Y,N,N,N,N,N,JE,195,0,90,105,0,0,0,0,0,0,0,0,0,371 JURONG EAST ST 32,1.348308359,103.7319199
371,TAMPINES ST 34,10,1993,Y,N,N,N,N,N,TAP,63,0,0,0,36,27,0,0,0,0,0,0,0,371 TAMPINES ST 34,1.357090895,103.9585977
371,WOODLANDS AVE 1,12,1995,Y,Y,N,N,N,N,WL,88,0,0,0,55,33,0,0,0,0,0,0,0,371 WOODLANDS AVE 1,1.432282258,103.7867144
371A,WOODLANDS AVE 1,6,1995,N,Y,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,371A WOODLANDS AVE 1,1.432859539,103.7864183
372,BT BATOK ST 31,4,1986,Y,Y,N,N,N,N,BB,45,0,0,31,14,0,0,0,0,0,0,0,0,372 BT BATOK ST 31,1.358669167,103.7512137
372,CLEMENTI AVE 4,12,1981,Y,N,N,N,N,N,CL,110,0,0,0,16,94,0,0,0,0,0,0,0,372 CLEMENTI AVE 4,1.319788851,103.7677875
372,HOUGANG ST 31,18,1998,Y,N,N,N,N,N,HG,128,0,0,0,60,66,2,0,0,0,0,0,0,372 HOUGANG ST 31,1.362990379,103.8904639
372,JURONG EAST ST 32,16,2012,Y,N,N,Y,N,N,JE,210,0,120,90,0,0,0,0,0,0,0,0,0,372 JURONG EAST ST 32,1.348658234,103.7317895
