name,latitude,longitude,type
656 SENJA RD,1.387611344,103.7645887,HDB Property
656 WOODLANDS RING RD,1.436985964,103.7991179,HDB Property
656 YISHUN AVE 4,1.422419196,103.8389593,HDB Property
656A JURONG WEST ST 61,1.335368575,103.699358,HDB Property
656A PUNGGOL EAST,1.399630562,103.9208004,HDB Property
656A WOODLANDS RING RD,1.43718986,103.7987196,HDB Property
656B JURONG WEST ST 61,1.335913149,103.6994258,HDB Property
656B PUNGGOL EAST,1.399365644,103.9211786,HDB Property
656C JURONG WEST ST 61,1.335989551,103.6999742,HDB Property
656C PUNGGOL EAST,1.399056091,103.9216068,HDB Property
656D JURONG WEST ST 61,1.335520967,103.6998269,HDB Property
657 CHOA CHU KANG CRES,1.400445995,103.7498724,HDB Property
657 HOUGANG AVE 8,1.373850617,103.8818817,HDB Property
657 JLN TENAGA,1.333831041,103.9070897,HDB Property
657 JURONG WEST ST 65,1.335417189,103.7009171,HDB Property
657 PUNGGOL EAST,1.398394525,103.9230439,HDB Property
657 WOODLANDS RING RD,1.436690603,103.7985579,HDB Property
657 YISHUN AVE 4,1.422240771,103.839349,HDB Property
657A JURONG WEST ST 65,1.33541318,103.7002893,HDB Property
657A PUNGGOL EAST,1.398678215,103.9220552,HDB Property
657B JURONG WEST ST 65,1.335960987,103.7008403,HDB Property
657B PUNGGOL EAST,1.398338647,103.9224693,HDB Property
658 CHOA CHU KANG CRES,1.400754188,103.74926,HDB Property
658 HOUGANG AVE 8,1.373379374,103.8823883,HDB Property
658 JLN TENAGA,1.333552404,103.9065169,HDB Property
658 JURONG WEST ST 65,1.337234543,103.7010936,HDB Property
658 PUNGGOL EAST,1.399911568,103.919354,HDB Property
658 WOODLANDS RING RD,1.436641713,103.7996016,HDB Property
658 YISHUN AVE 4,1.421896322,103.8394874,HDB Property
658A JURONG WEST ST 65,1.336852997,103.7010382,HDB Property
658A PUNGGOL EAST,1.400173611,103.9197204,HDB Property
658B JURONG WEST ST 65,1.336489677,103.7007574,HDB Property
658B PUNGGOL EAST,1.400213711,103.9190488,HDB Property
658C JURONG WEST ST 65,1.33685328,103.7004773,HDB Property
658C PUNGGOL EAST,1.400548604,103.9186476,HDB Property
658D JURONG WEST ST 65,1.337216728,103.700758,HDB Property
659 CHOA CHU KANG CRES,1.401242739,103.7493942,HDB Property
659 HOUGANG AVE 8,1.373277214,103.8832067,HDB Property
659 JLN TENAGA,1.334332462,103.906386,HDB Property
659 JURONG WEST ST 65,1.33723219,103.7021345,HDB Property
659 PUNGGOL EAST,1.401017534,103.9195838,HDB Property
659 WOODLANDS RING RD,1.435997973,103.7990658,HDB Property
659 YISHUN AVE 4,1.421421833,103.8392494,HDB Property
659A CHOA CHU KANG CRES,1.401070316,103.7490642,HDB Property
659A JURONG WEST ST 65,1.336850142,103.7023136,HDB Property
659A PUNGGOL EAST,1.400572779,103.919657,HDB Property
659B JURONG WEST ST 65,1.336907297,103.7019821,HDB Property
659B PUNGGOL EAST,1.400745483,103.9191473,HDB Property
659C JURONG WEST ST 65,1.336398275,103.7018633,HDB Property
659C PUNGGOL EAST,1.401225388,103.9191286,HDB Property
659D JURONG WEST ST 65,1.336409713,103.7024789,HDB Property
659D PUNGGOL EAST,1.400927834,103.9188814,HDB Property
66 BEDOK STH AVE 3,1.318493779,103.9438725,HDB Property
66 C'WEALTH DR,1.299116852,103.7965838,HDB Property
66 CIRCUIT RD,1.326535882,103.8876728,HDB Property
66 ENG WATT ST,1.283810452,103.8327599,HDB Property
66 KALLANG BAHRU,1.320664457,103.8699146,HDB Property
66 LOR 4 TOA PAYOH,1.335013326,103.8517784,HDB Property
66 MARINE DR,1.30391193,103.9097405,HDB Property
66 TELOK BLANGAH DR,1.274132973,103.8096326,HDB Property
66 YUNG KUANG RD,1.332059531,103.7229185,HDB Property
66A CIRCUIT RD,1.326262221,103.8880026,HDB Property
660 CHOA CHU KANG CRES,1.401022358,103.7498624,HDB Property
660 EDGEDALE PLAINS,1.402857184,103.9167749,HDB Property
660 HOUGANG AVE 8,1.373653601,103.8828669,HDB Property
660 JLN TENAGA,1.334393302,103.9067418,HDB Property
660 JURONG WEST ST 64,1.335323816,103.7041309,HDB Property
660 WOODLANDS RING RD,1.435712135,103.7994777,HDB Property
660 YISHUN AVE 4,1.42162688,103.8397046,HDB Property
660A CHOA CHU KANG CRES,1.400911079,103.7495758,HDB Property
660A EDGEDALE PLAINS,1.402621973,103.9165196,HDB Property
660A JURONG WEST ST 64,1.335691638,103.7043017,HDB Property
660A JLN TENAGA,1.334405458,103.9074033,HDB Property
660B JURONG WEST ST 64,1.336205595,103.7041774,HDB Property
660C JURONG WEST ST 64,1.336660552,103.7037303,HDB Property
660D JURONG WEST ST 64,1.33638401,103.7033827,HDB Property
660E JURONG WEST ST 64,1.336290616,103.7038265,HDB Property
661 BUFFALO RD,1.306710983,103.8501344,HDB Property
661 CHOA CHU KANG CRES,1.400828161,103.7505655,HDB Property
661 EDGEDALE PLAINS,1.402362738,103.9176456,HDB Property
661 HOUGANG AVE 4,1.374025687,103.8828041,HDB Property
661 JLN DAMAI,1.334476718,103.9078849,HDB Property
661 JURONG WEST ST 64,1.335334467,103.7049508,HDB Property
661 WOODLANDS RING RD,1.435359721,103.7988337,HDB Property
661 YISHUN AVE 4,1.422015232,103.8407143,HDB Property
661A CHOA CHU KANG CRES,1.400700937,103.7502287,HDB Property
661A EDGEDALE PLAINS,1.403030566,103.9170807,HDB Property
661A JURONG WEST ST 64,1.335679446,103.7051412,HDB Property
661A WOODLANDS RING RD,1.43585568,103.7985399,HDB Property
661B EDGEDALE PLAINS,1.402485648,103.9167514,HDB Property
661B JURONG WEST ST 64,1.335993391,103.7056175,HDB Property
661C EDGEDALE PLAINS,1.402071587,103.91748,HDB Property
661C JURONG WEST ST 64,1.33607704,103.7050502,HDB Property
661D JURONG WEST ST 64,1.336549399,103.7045829,HDB Property
662 BUFFALO RD,1.306170975,103.8501065,HDB Property
662 CHOA CHU KANG CRES,1.401474823,103.7507914,HDB Property
662 EDGEDALE PLAINS,1.401879277,103.9183987,HDB Property
662 HOUGANG AVE 4,1.374376894,103.8828749,HDB Property
662 JLN DAMAI,1.334654581,103.9082216,HDB Property
662 JURONG WEST ST 64,1.33674694,103.7031787,HDB Property
662 TAMPINES ST 64,1.369678711,103.9334565,HDB Property
662 WOODLANDS RING RD,1.435565379,103.7980902,HDB Property
662 YISHUN AVE 4,1.420539324,103.8406901,HDB Property
662A EDGEDALE PLAINS,1.402004486,103.9183264,HDB Property
662A JURONG WEST ST 64,1.336885783,103.7027397,HDB Property
662A TAMPINES ST 64,1.369242408,103.934051,HDB Property
662B EDGEDALE PLAINS,1.401721537,103.918691,HDB Property
662B JURONG WEST ST 64,1.337019505,103.7033882,HDB Property
662B TAMPINES ST 64,1.369295417,103.9345756,HDB Property
662C EDGEDALE PLAINS,1.401391816,103.9185139,HDB Property
662C JURONG WEST ST 64,1.337480828,103.7040163,HDB Property
662C TAMPINES ST 64,1.369708741,103.9339436,HDB Property
662D EDGEDALE PLAINS,1.40167256,103.9180028,HDB Property
662D JURONG WEST ST 64,1.336978387,103.7042794,HDB Property
663 BUFFALO RD,1.305680317,103.8508577,HDB Property
663 CHOA CHU KANG CRES,1.401984751,103.7507884,HDB Property
663 JLN DAMAI,1.334759317,103.9087091,HDB Property
663 JURONG WEST ST 65,1.339232474,103.7017349,HDB Property
663 PUNGGOL DR,1.399957587,103.9168076,HDB Property
663 WOODLANDS RING RD,1.436220916,103.7984103,HDB Property
663 YISHUN AVE 4,1.419886313,103.8400518,HDB Property
663A JURONG WEST ST 65,1.338531459,103.7015451,HDB Property
663A PUNGGOL DR,1.400243476,103.91708,HDB Property
663A TAMPINES ST 64,1.369995088,103.9340028,HDB Property
663A YISHUN AVE 4,1.420140403,103.8396925,HDB Property
663B JURONG WEST ST 65,1.338132418,103.701603,HDB Property
663B PUNGGOL DR,1.400771226,103.9173487,HDB Property
663B TAMPINES ST 64,1.370168417,103.9341315,HDB Property
663C JURONG WEST ST 65,1.338045317,103.7024297,HDB Property
663C PUNGGOL DR,1.400365494,103.9176319,HDB Property
663C TAMPINES ST 64,1.369702579,103.9343415,HDB Property
663D JURONG WEST ST 65,1.338844407,103.7023394,HDB Property
663E JURONG WEST ST 64,1.33811999,103.7027526,HDB Property
664 BUFFALO RD,1.306132465,103.8511125,HDB Property
664 CHOA CHU KANG CRES,1.402296185,103.7504385,HDB Property
664 JLN DAMAI,1.334148702,103.9090056,HDB Property
664 JURONG WEST ST 64,1.339517474,103.7031616,HDB Property
664 WOODLANDS RING RD,1.436198457,103.7977989,HDB Property
664 YISHUN AVE 4,1.420199866,103.8410746,HDB Property
664A JURONG WEST ST 64,1.339206416,103.7033975,HDB Property
664A PUNGGOL DR,1.399432183,103.9175107,HDB Property
664A YISHUN AVE 4,1.420552661,103.8412172,HDB Property
664B JURONG WEST ST 64,1.33835413,103.7035857,HDB Property
664B PUNGGOL DR,1.40006477,103.9178515,HDB Property
664C JURONG WEST ST 64,1.338211253,103.7031556,HDB Property
664D JURONG WEST ST 64,1.338946411,103.7027844,HDB Property
664E JURONG WEST ST 64,1.338986762,103.7025382,HDB Property
665 BUFFALO RD,1.306177054,103.8506113,HDB Property
665 CHOA CHU KANG CRES,1.401997458,103.7500784,HDB Property
665 HOUGANG AVE 4,1.374039851,103.8843911,HDB Property
665 JLN DAMAI,1.334135005,103.9081299,HDB Property
665 PUNGGOL DR,1.401973959,103.9144267,HDB Property
665 WOODLANDS RING RD,1.438012808,103.7976719,HDB Property
665 YISHUN AVE 4,1.419783239,103.840574,HDB Property
665A JURONG WEST ST 64,1.340093192,103.7031243,HDB Property
665A PUNGGOL DR,1.402282728,103.9136377,HDB Property
665B JURONG WEST ST 64,1.339798317,103.7029436,HDB Property
665B PUNGGOL DR,1.402040572,103.9141411,HDB Property
665C PUNGGOL DR,1.401491646,103.9144591,HDB Property
666 CHOA CHU KANG CRES,1.402439441,103.7499206,HDB Property
666 HOUGANG AVE 4,1.373813035,103.8849337,HDB Property
666 JLN DAMAI,1.333565436,103.9081025,HDB Property
666 PUNGGOL DR,1.401276652,103.9148287,HDB Property
666 WOODLANDS RING RD,1.438293385,103.797399,HDB Property
666 YISHUN AVE 4,1.418998472,103.840568,HDB Property
666A JURONG WEST ST 65,1.339768,103.7013798,HDB Property
666A PUNGGOL DR,1.401536312,103.915078,HDB Property
666A YISHUN AVE 4,1.419408052,103.8399938,HDB Property
666B JURONG WEST ST 65,1.339614224,103.7019586,HDB Property
666B PUNGGOL DR,1.401796725,103.9152781,HDB Property
666B YISHUN AVE 4,1.419582896,103.8399607,HDB Property
667 CHOA CHU KANG CRES,1.40258974,103.7496297,HDB Property
667 HOUGANG AVE 4,1.373785015,103.8838491,HDB Property
667 JLN DAMAI,1.33374545,103.9088586,HDB Property
667 JURONG WEST ST 65,1.34136633,103.7015422,HDB Property
667 WOODLANDS RING RD,1.438645519,103.7979184,HDB Property
667A JURONG WEST ST 65,1.341758561,103.7014904,HDB Property
667A PUNGGOL DR,1.40260031,103.9139714,HDB Property
667A WOODLANDS RING RD,1.438938722,103.7979078,HDB Property
667B JURONG WEST ST 65,1.340974795,103.7016029,HDB Property
667B PUNGGOL DR,1.402110703,103.9149166,HDB Property
667C JURONG WEST ST 65,1.341148421,103.7022957,HDB Property
667D JURONG WEST ST 65,1.341877297,103.7022037,HDB Property
667E JURONG WEST ST 65,1.342037802,103.7025098,HDB Property
668 CHANDER RD,1.30758124,103.8514782,HDB Property
668 CHOA CHU KANG CRES,1.401740738,103.7494962,HDB Property
668 EDGEFIELD PLAINS,1.405107594,103.9130724,HDB Property
668 HOUGANG AVE 8,1.373480335,103.8835811,HDB Property
668 JLN DAMAI,1.333336283,103.908903,HDB Property
668 WOODLANDS RING RD,1.439024834,103.7983081,HDB Property
668A CHOA CHU KANG CRES,1.401653864,103.7504806,HDB Property
668A EDGEFIELD PLAINS,1.405018801,103.9124119,HDB Property
668A JURONG WEST ST 64,1.341831445,103.7028808,HDB Property
668A WOODLANDS RING RD,1.43860167,103.7982518,HDB Property
668B EDGEFIELD PLAINS,1.404782919,103.9129785,HDB Property
668B JURONG WEST ST 64,1.341927501,103.7033861,HDB Property
668C JURONG WEST ST 64,1.341332844,103.703404,HDB Property
668D JURONG WEST ST 64,1.341257872,103.7030009,HDB Property
668E JURONG WEST ST 64,1.341212799,103.7027295,HDB Property
669 CHOA CHU KANG CRES,1.402923616,103.7482687,HDB Property
669 EDGEFIELD PLAINS,1.4052044,103.913815,HDB Property
669 HOUGANG AVE 8,1.373370225,103.8840994,HDB Property
669 JLN DAMAI,1.333087263,103.9084048,HDB Property
669 JURONG WEST ST 64,1.342505644,103.7030636,HDB Property
669 WOODLANDS RING RD,1.438397594,103.7985403,HDB Property
669A CHOA CHU KANG CRES,1.402249292,103.7482744,HDB Property
669A EDGEFIELD PLAINS,1.404909749,103.9139695,HDB Property
669A JURONG WEST ST 64,1.342892717,103.7031361,HDB Property
669B EDGEFIELD PLAINS,1.404536069,103.9140128,HDB Property
669B JURONG WEST ST 64,1.342849657,103.7028043,HDB Property
669C JURONG WEST ST 64,1.343507819,103.7028158,HDB Property
669D JURONG WEST ST 64,1.343430833,103.7032581,HDB Property
67 BEDOK STH AVE 3,1.318974103,103.9440762,HDB Property
67 CIRCUIT RD,1.325848576,103.8879265,HDB Property
67 KALLANG BAHRU,1.321394464,103.8693362,HDB Property
67 MARINE DR,1.304457437,103.9096029,HDB Property
67 SENG POH LANE,1.283547231,103.8330936,HDB Property
67 TELOK BLANGAH DR,1.274636589,103.8096328,HDB Property
670 CHOA CHU KANG CRES,1.40297793,103.747753,HDB Property
670 EDGEFIELD PLAINS,1.405822427,103.9132458,HDB Property
670 HOUGANG AVE 8,1.373026896,103.8847732,HDB Property
670 JLN DAMAI,1.332518718,103.9082833,HDB Property
670 JURONG WEST ST 65,1.344402953,103.7024949,HDB Property
670 WOODLANDS DR 71,1.438826354,103.7992974,HDB Property
670A CHOA CHU KANG CRES,1.402678963,103.7475625,HDB Property
670A EDGEFIELD PLAINS,1.405383412,103.9129608,HDB Property
670A JURONG WEST ST 65,1.344097248,103.7028606,HDB Property
670B EDGEFIELD PLAINS,1.40532418,103.9132807,HDB Property
670C EDGEFIELD PLAINS,1.405342858,103.9139333,HDB Property
671 CHOA CHU KANG CRES,1.402555018,103.7480217,HDB Property
671 EDGEFIELD PLAINS,1.40566048,103.9119913,HDB Property
671 HOUGANG AVE 8,1.373063923,103.8838135,HDB Property
671 JLN DAMAI,1.332453427,103.9088722,HDB Property
671 KLANG LANE,1.308932917,103.8524761,HDB Property
671 WOODLANDS DR 71,1.439059641,103.7987748,HDB Property
671 YISHUN AVE 4,1.419191163,103.8415813,HDB Property
671A CHOA CHU KANG CRES,1.402098627,103.7478974,HDB Property
671A EDGEFIELD PLAINS,1.406059242,103.9120207,HDB Property
671A JLN DAMAI,1.332874437,103.909045,HDB Property
671A JURONG WEST ST 65,1.344046608,103.7023611,HDB Property
671A KLANG LANE,1.308820696,103.8520653,HDB Property
671A WOODLANDS DR 71,1.439503698,103.7992921,HDB Property
671A YISHUN AVE 4,1.41897568,103.8423334,HDB Property
671B EDGEFIELD PLAINS,1.406191183,103.9116993,HDB Property
671B JURONG WEST ST 65,1.343959799,103.7018955,HDB Property
671B KLANG LANE,1.309232901,103.8523607,HDB Property
671B YISHUN AVE 4,1.418783418,103.8427608,HDB Property
671C JURONG WEST ST 65,1.343872989,103.7014299,HDB Property
672 CHOA CHU KANG CRES,1.402151665,103.7474959,HDB Property
672 EDGEFIELD PLAINS,1.40706369,103.9117556,HDB Property
672 HOUGANG AVE 8,1.372568278,103.8840382,HDB Property
672 JLN DAMAI,1.33207913,103.9087571,HDB Property
672 JURONG WEST ST 65,1.343984614,103.7006477,HDB Property
672 KLANG LANE,1.308791938,103.8526488,HDB Property
672 WOODLANDS DR 71,1.439485644,103.7997533,HDB Property
672A CHOA CHU KANG CRES,1.401893206,103.747365,HDB Property
672A EDGEFIELD PLAINS,1.406414151,103.9126204,HDB Property
672A JURONG WEST ST 65,1.343724747,103.7009391,HDB Property
672A KLANG LANE,1.308490524,103.8525463,HDB Property
672A WOODLANDS DR 71,1.439237851,103.7994117,HDB Property
672A YISHUN AVE 4,1.418752672,103.8413886,HDB Property
672B CHOA CHU KANG CRES,1.401960214,103.7470106,HDB Property
672B EDGEFIELD PLAINS,1.40665275,103.9123125,HDB Property
672B KLANG LANE,1.309037039,103.8528477,HDB Property
672B YISHUN AVE 4,1.418590807,103.8418239,HDB Property
672C EDGEFIELD PLAINS,1.407437024,103.9111965,HDB Property
672C YISHUN AVE 4,1.418360939,103.8426507,HDB Property
672D EDGEFIELD PLAINS,1.407590312,103.9109236,HDB Property
673 CHOA CHU KANG CRES,1.401328025,103.7481361,HDB Property
673 EDGEFIELD PLAINS,1.406553869,103.9119673,HDB Property
673 HOUGANG AVE 8,1.372519645,103.8848302,HDB Property
673 JURONG WEST ST 65,1.34432718,103.7006145,HDB Property
673 WOODLANDS DR 71,1.439188082,103.8000679,HDB Property
673 YISHUN AVE 4,1.419672647,103.8417167,HDB Property
673A CHOA CHU KANG CRES,1.401014168,103.7475242,HDB Property
673A EDGEFIELD PLAINS,1.406676722,103.9116133,HDB Property
673A JURONG WEST ST 65,1.344265182,103.7012495,HDB Property
673A YISHUN AVE 4,1.419999161,103.8419991,HDB Property
673B CHOA CHU KANG CRES,1.400973182,103.7479613,HDB Property
673B EDGEFIELD PLAINS,1.406977629,103.9110415,HDB Property
673B JURONG WEST ST 65,1.34439825,103.7016635,HDB Property
673B YISHUN AVE 4,1.420611271,103.8421833,HDB Property
673C EDGEFIELD PLAINS,1.407221594,103.9105919,HDB Property
673C JURONG WEST ST 65,1.344712135,103.7013131,HDB Property
673C YISHUN AVE 4,1.421048942,103.8422065,HDB Property
673D YISHUN AVE 4,1.420294351,103.8420523,HDB Property
674 CHOA CHU KANG CRES,1.401553764,103.7469941,HDB Property
674 EDGEFIELD PLAINS,1.407213715,103.9103675,HDB Property
674 HOUGANG AVE 8,1.372172878,103.8846458,HDB Property
674 JURONG WEST ST 65,1.344762737,103.702601,HDB Property
674 YISHUN AVE 4,1.420138821,103.8431038,HDB Property
674A CHOA CHU KANG CRES,1.401638827,103.7465353,HDB Property
674A JURONG WEST ST 65,1.344461337,103.7023153,HDB Property
674A YISHUN AVE 4,1.420642997,103.843114,HDB Property
674B JURONG WEST ST 65,1.345133732,103.7020602,HDB Property
674B YISHUN AVE 4,1.421072548,103.8431171,HDB Property
674C YISHUN AVE 4,1.419741522,103.8432236,HDB Property
675 CHOA CHU KANG CRES,1.401346557,103.7459906,HDB Property
675 HOUGANG AVE 8,1.371888953,103.8843633,HDB Property
675 JURONG WEST ST 64,1.345513844,103.7031615,HDB Property
675 YISHUN AVE 4,1.420062937,103.8435614,HDB Property
675A CHOA CHU KANG CRES,1.401271391,103.7467215,HDB Property
675A JURONG WEST ST 64,1.34542577,103.7034646,HDB Property
675A YISHUN AVE 4,1.419458324,103.8430917,HDB Property
675B JURONG WEST ST 64,1.345753081,103.7036418,HDB Property
675B YISHUN AVE 4,1.418995085,103.8429494,HDB Property
675C YISHUN AVE 4,1.419428068,103.8421813,HDB Property
675D YISHUN AVE 4,1.419737575,103.8427031,HDB Property
676 CHOA CHU KANG CRES,1.401916291,103.7461883,HDB Property
676 HOUGANG AVE 8,1.371535286,103.8842232,HDB Property
676 JURONG WEST ST 64,1.346357669,103.7046591,HDB Property
676 PUNGGOL DR,1.405016416,103.9099911,HDB Property
676 WOODLANDS DR 71,1.439862176,103.8007268,HDB Property
676 YISHUN RING RD,1.421628293,103.8418104,HDB Property
676A CHOA CHU KANG CRES,1.402000843,103.7466849,HDB Property
676A JURONG WEST ST 64,1.345957186,103.7045391,HDB Property
676A PUNGGOL DR,1.404827091,103.9098707,HDB Property
676A WOODLANDS DR 71,1.439403332,103.8006613,HDB Property
676A YISHUN RING RD,1.421452423,103.8433279,HDB Property
676B JURONG WEST ST 64,1.346002188,103.7041892,HDB Property
676B PUNGGOL DR,1.404810596,103.9102781,HDB Property
676B WOODLANDS DR 71,1.439567157,103.8010312,HDB Property
676B YISHUN RING RD,1.421557611,103.842782,HDB Property
676C PUNGGOL DR,1.405331433,103.9105868,HDB Property
676C YISHUN RING RD,1.421485248,103.8424762,HDB Property
676D PUNGGOL DR,1.405640867,103.9109233,HDB Property
677 CHOA CHU KANG CRES,1.401510215,103.7454819,HDB Property
677 HOUGANG AVE 8,1.371129016,103.8843189,HDB Property
677 JURONG WEST ST 64,1.345423631,103.7052475,HDB Property
677 PUNGGOL DR,1.405842321,103.9098289,HDB Property
677 RANGOON RD,1.312528969,103.8551379,HDB Property
677 WOODLANDS AVE 6,1.439386154,103.8017065,HDB Property
677 YISHUN RING RD,1.421784285,103.8432818,HDB Property
677A JURONG WEST ST 64,1.345630476,103.705038,HDB Property
677A PUNGGOL DR,1.405289642,103.9092041,HDB Property
677A YISHUN RING RD,1.421976911,103.8433173,HDB Property
677B JURONG WEST ST 64,1.34542751,103.7045027,HDB Property
677B PUNGGOL DR,1.405364683,103.909509,HDB Property
677B YISHUN RING RD,1.422099812,103.842666,HDB Property
677C JURONG WEST ST 64,1.345352692,103.70496,HDB Property
677C PUNGGOL DR,1.405650635,103.9097496,HDB Property
677C YISHUN RING RD,1.422032789,103.8420627,HDB Property
677D PUNGGOL DR,1.405880448,103.9101587,HDB Property
678 CHOA CHU KANG CRES,1.401710702,103.7440927,HDB Property
678 HOUGANG AVE 8,1.370840764,103.8842364,HDB Property
678 JURONG WEST ST 64,1.345378503,103.7041552,HDB Property
678 PERUMAL RD,1.312658106,103.8553278,HDB Property
678 PUNGGOL DR,1.406081647,103.9088785,HDB Property
678 WOODLANDS AVE 6,1.439983666,103.8012931,HDB Property
678A CHOA CHU KANG CRES,1.401559398,103.7447432,HDB Property
678A JURONG WEST ST 64,1.345080096,103.7044007,HDB Property
678A PUNGGOL DR,1.405662132,103.908719,HDB Property
678A WOODLANDS AVE 6,1.440363676,103.8015374,HDB Property
678B CHOA CHU KANG CRES,1.402476244,103.7449781,HDB Property
678B JURONG WEST ST 64,1.345128195,103.7038974,HDB Property
678B PUNGGOL DR,1.405761701,103.90884,HDB Property
678C JURONG WEST ST 64,1.344806186,103.7038386,HDB Property
678C PUNGGOL DR,1.406211791,103.9093728,HDB Property
678D JURONG WEST ST 64,1.344864896,103.7033954,HDB Property
679 CHOA CHU KANG CRES,1.402620291,103.7447155,HDB Property
679 HOUGANG AVE 8,1.371463501,103.8847446,HDB Property
679 JURONG WEST CTRL 1,1.344594679,103.7060894,HDB Property
679 WOODLANDS AVE 6,1.439923451,103.8020153,HDB Property
679A JURONG WEST CTRL 1,1.344267256,103.7058337,HDB Property
679A PUNGGOL DR,1.405911563,103.9082882,HDB Property
679B JURONG WEST CTRL 1,1.343908209,103.7060553,HDB Property
679B PUNGGOL DR,1.40631693,103.908463,HDB Property
679C JURONG WEST CTRL 1,1.343923157,103.7063956,HDB Property
679C PUNGGOL DR,1.406413808,103.9088057,HDB Property
679D PUNGGOL DR,1.406640516,103.9084376,HDB Property
68 BEDOK STH AVE 3,1.318750888,103.9433639,HDB Property
68 CIRCUIT RD,1.325468011,103.8880774,HDB Property
68 GEYLANG BAHRU,1.321953855,103.8698434,HDB Property
68 LOR 5 TOA PAYOH,1.334806349,103.8529755,HDB Property
68 REDHILL CL,1.28687207,103.8160261,HDB Property
68 SENG POH LANE,1.283637009,103.8331865,HDB Property
68 TELOK BLANGAH HTS,1.275159158,103.8101385,HDB Property
680 CHOA CHU KANG CRES,1.403336108,103.7451317,HDB Property
680 HOUGANG AVE 8,1.371950341,103.8853193,HDB Property
680 JURONG WEST CTRL 1,1.344539888,103.7058149,HDB Property
680 WOODLANDS AVE 6,1.439632618,103.8021216,HDB Property
680A JURONG WEST CTRL 1,1.344623934,103.7055601,HDB Property
680B JURONG WEST CTRL 1,1.34500408,103.7053315,HDB Property
680C JURONG WEST CTRL 1,1.345216268,103.7055248,HDB Property
681 CHOA CHU KANG CRES,1.403043344,103.7455898,HDB Property
681 HOUGANG AVE 8,1.372978403,103.8856792,HDB Property
681 JURONG WEST CTRL 1,1.344138301,103.7051664,HDB Property
681 PUNGGOL DR,1.402780157,103.9132151,HDB Property
681 RACE COURSE RD,1.313720674,103.8552727,HDB Property
681 WOODLANDS DR 62,1.439564156,103.8034592,HDB Property
681A JURONG WEST CTRL 1,1.344408627,103.7051952,HDB Property
681A WOODLANDS DR 62,1.439533541,103.8037973,HDB Property
681B JURONG WEST CTRL 1,1.344817733,103.7049526,HDB Property
681B WOODLANDS DR 62,1.439324705,103.8033241,HDB Property
681C JURONG WEST CTRL 1,1.34449473,103.7047605,HDB Property
681C WOODLANDS DR 62,1.439788661,103.8031201,HDB Property
681D WOODLANDS DR 62,1.439999661,103.8035924,HDB Property
682 CHOA CHU KANG CRES,1.402510539,103.7452912,HDB Property
682 EDGEDALE PLAINS,1.404032793,103.9157938,HDB Property
682 HOUGANG AVE 4,1.373618304,103.8857489,HDB Property
682 JURONG WEST CTRL 1,1.343942895,103.7049842,HDB Property
682 RACE COURSE RD,1.314277695,103.8556456,HDB Property
682 WOODLANDS DR 62,1.440669967,103.8039935,HDB Property
682A EDGEDALE PLAINS,1.403547749,103.9162913,HDB Property
682A JURONG WEST CTRL 1,1.343994515,103.7053963,HDB Property
682A WOODLANDS DR 62,1.44031863,103.8032847,HDB Property
682B EDGEDALE PLAINS,1.403411731,103.915952,HDB Property
682B JURONG WEST CTRL 1,1.343622212,103.7056661,HDB Property
682B WOODLANDS DR 62,1.440523773,103.8037471,HDB Property
682C EDGEDALE PLAINS,1.403619895,103.9155247,HDB Property
682C JURONG WEST CTRL 1,1.343152907,103.7053946,HDB Property
682C WOODLANDS DR 73,1.440755494,103.8042641,HDB Property
682D WOODLANDS DR 73,1.440960638,103.8047265,HDB Property
683 CHOA CHU KANG CRES,1.404306852,103.7458543,HDB Property
683 EDGEDALE PLAINS,1.404152091,103.9151881,HDB Property
683 HOUGANG AVE 8,1.373312701,103.8863678,HDB Property
683 JURONG WEST CTRL 1,1.342324276,103.7050072,HDB Property
683 TESSENSOHN RD,1.314458536,103.8560192,HDB Property
683A CHOA CHU KANG CRES,1.403854804,103.7454925,HDB Property
683A EDGEDALE PLAINS,1.404263444,103.9153714,HDB Property
683A JURONG WEST CTRL 1,1.342609031,103.7048478,HDB Property
683A WOODLANDS DR 62,1.440097906,103.8028926,HDB Property
683B CHOA CHU KANG CRES,1.403766711,103.7462579,HDB Property
683B EDGEDALE PLAINS,1.404701058,103.9149881,HDB Property
683B JURONG WEST CTRL 1,1.342971567,103.7047605,HDB Property
683B WOODLANDS DR 62,1.440997522,103.8028496,HDB Property
683C CHOA CHU KANG CRES,1.404678619,103.7463149,HDB Property
683C EDGEDALE PLAINS,1.404073549,103.9146487,HDB Property
683C JURONG WEST ST 64,1.343334426,103.7047012,HDB Property
683C WOODLANDS DR 62,1.441115099,103.8033479,HDB Property
683D WOODLANDS DR 62,1.440746753,103.8031394,HDB Property
684 CHOA CHU KANG CRES,1.404144267,103.7464138,HDB Property
684 EDGEDALE PLAINS,1.403144479,103.9160658,HDB Property
684 HOUGANG AVE 8,1.373958405,103.8868985,HDB Property
684 JURONG WEST ST 64,1.344296855,103.7040989,HDB Property
684 RACE COURSE RD,1.314307076,103.8566595,HDB Property
684A CHOA CHU KANG CRES,1.404006084,103.7467671,HDB Property
684A EDGEDALE PLAINS,1.402793795,103.9158786,HDB Property
684A JURONG WEST ST 64,1.343998374,103.7039272,HDB Property
684A WOODLANDS DR 73,1.441131263,103.8051481,HDB Property
